"dataset","id","reason"
"ActivityNet Captions","v_d14twk9O2Vw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8561408519744873. Maximum achieved text similarity score is 0.8778771162033081."
"ActivityNet Captions","v_H-hgVm5G54Y","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.06540247052907944. Maximum achieved text similarity score is 0.8908570408821106."
"ActivityNet Captions","v_xww6n1FoJIM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8586717844009399. Maximum achieved text similarity score is 0.8761160373687744."
"ActivityNet Captions","v_cfhc7tf8vU4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8019248247146606. Maximum achieved text similarity score is 0.8216657042503357."
"ActivityNet Captions","v_1Cf8TkmsbMU","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8558392524719238. Maximum achieved text similarity score is 0.8805203437805176."
"ActivityNet Captions","v_8kNk_fzmTyI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8373677134513855. Maximum achieved text similarity score is 0.851392388343811."
"ActivityNet Captions","v_g6L-l5sgFEQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8823108673095703. Maximum achieved text similarity score is 0.8983193039894104."
"ActivityNet Captions","v_qtOP38458F4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8664596080780029. Maximum achieved text similarity score is 0.8917814493179321."
"ActivityNet Captions","v_aTvt_fP243g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8608221411705017. Maximum achieved text similarity score is 0.8736767172813416."
"ActivityNet Captions","v_v1FHFQ1UZHw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.03399628400802612. Maximum achieved text similarity score is 0.8460399508476257."
"ActivityNet Captions","v_NurRl6_NLbg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8309111595153809. Maximum achieved text similarity score is 0.8601077795028687."
"ActivityNet Captions","v_gYARGADLcmQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7824405431747437. Maximum achieved text similarity score is 0.7917852997779846."
"ActivityNet Captions","v_8btD4-N4stM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8116642236709595. Maximum achieved text similarity score is 0.8427852392196655."
"ActivityNet Captions","v_FBbN6FHC7L8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8815866708755493. Maximum achieved text similarity score is 0.8835328817367554."
"ActivityNet Captions","v_Eilil6FZhK8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8819211721420288. Maximum achieved text similarity score is 0.8934702277183533."
"ActivityNet Captions","v_nMK_jVy5ZuI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8793151378631592. Maximum achieved text similarity score is 0.8986377716064453."
"ActivityNet Captions","v_xdl0lyO9ub0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8140629529953003. Maximum achieved text similarity score is 0.843172013759613."
"ActivityNet Captions","v_K5_Rm4MfF9o","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8484237194061279. Maximum achieved text similarity score is 0.8784966468811035."
"ActivityNet Captions","v_jTChoOFb05w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8654878735542297. Maximum achieved text similarity score is 0.8780624866485596."
"ActivityNet Captions","v_Lr-FutvMXoA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7897682189941406. Maximum achieved text similarity score is 0.8211241960525513."
"ActivityNet Captions","v_obt6wudzHxY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8027774095535278. Maximum achieved text similarity score is 0.8316615223884583."
"ActivityNet Captions","v_W_iKlOPSDos","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8498322367668152. Maximum achieved text similarity score is 0.865543007850647."
"ActivityNet Captions","v_yCqe0J1xgyc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.764879047870636. Maximum achieved text similarity score is 0.7829384803771973."
"ActivityNet Captions","v_jA-KApGlXyA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.0008844956755638123. Maximum achieved text similarity score is 0.8560731410980225."
"ActivityNet Captions","v_5KEq4f4dGto","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8702559471130371. Maximum achieved text similarity score is 0.8942393064498901."
"ActivityNet Captions","v_m978SIFnHS8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8478701710700989. Maximum achieved text similarity score is 0.8579067587852478."
"ActivityNet Captions","v_7rT8tqLyFa0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.06864911317825317. Maximum achieved text similarity score is 0.8498777747154236."
"ActivityNet Captions","v_rv9jW-t3mT4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8278002738952637. Maximum achieved text similarity score is 0.8898642063140869."
"ActivityNet Captions","v_Q0UzDeDra3U","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.09913081675767899. Maximum achieved text similarity score is 0.8546557426452637."
"ActivityNet Captions","v_BIJK3xcjiKE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8808056116104126. Maximum achieved text similarity score is 0.8844315409660339."
"ActivityNet Captions","v_om1vXrpctVE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7726045846939087. Maximum achieved text similarity score is 0.8169859647750854."
"ActivityNet Captions","v_UAFIstY4a8Q","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8492606282234192. Maximum achieved text similarity score is 0.8704054951667786."
